							<coordinates>
								-118.9990139332724,39.81123443119999
 -118.9990776946243,39.81129820236796
 -118.9991214636788,39.81127672858879
 -118.9991633804725,39.81119132044472
 -118.9992280231134,39.81108389925867
 -118.9992928088356,39.81106206413911
 -118.9993995956307,39.81099806405252
 -118.9992716487344,39.81097683932635
 -118.9991209498899,39.8109767269849
 -118.9989919784078,39.811041108126
 -118.9989920368182,39.8110834509383
 -118.9990138487587,39.81119118790524
 -118.9990139332724,39.81123443119999
 
--
							<coordinates>
								-119.0018675725803,39.80848000937658
 -119.0018465305553,39.80847947075674
 -119.0017818085388,39.8085436504152
 -119.0016319750004,39.80869398303965
 -119.0016314342667,39.80871561472547
 -119.0016741191773,39.80873740313744
 -119.0017600036525,39.80875844774422
 -119.0019102161058,39.80882253032452
 -119.0019961268755,39.80884447523456
 -119.0020176232921,39.80878013887637
 -119.0019105502051,39.80867296980699
 -119.0019321068075,39.8086509762461
 -119.0019324408739,39.80850141572539
 -119.0018675725803,39.80848000937658
 
--
							<coordinates>
								-119.0040565503914,39.80650529302306
 -119.0039922233975,39.80646225614027
 -119.0039063412037,39.80644121312923
 -119.0038631170313,39.80644105720243
 -119.0038199802581,39.80648414451297
 -119.0037554105084,39.80663391123456
 -119.0037345437519,39.80671985945104
 -119.0037130495164,39.80678419609816
 -119.0037132854032,39.80691302537316
 -119.003691729905,39.8069350192462
 -119.0036486538898,39.80702044926925
 -119.0036702967488,39.80704169865538
 -119.0038199057367,39.80708506774253
 -119.0039699674018,39.80706356169992
 -119.0040352873822,39.80702009196162
 -119.0040994659046,39.80697754279524
 -119.0041420628412,39.8069560870667
 -119.0042928394358,39.8069994354158
 -119.0043570793742,39.80699922887096
 -119.0045071406562,39.80697772214096
 -119.004485321906,39.80686998643576
 -119.0043787264423,39.80669884518402
 -119.0043137714523,39.80663419693143
 -119.004271087079,39.80661240947296
 -119.004141831296,39.80650562484023
 -119.0041208160228,39.80650598710131
 -119.0040565503914,39.80650529302306
 
--
							<coordinates>
								-119.0056011446612,39.80478940962257
 -119.0056226988913,39.80476741541606
 -119.005729769394,39.8045529482274
 -119.00570812673,39.80453169921364
 -119.005601356454,39.80459570545732
 -119.0055156268345,39.80466024959068
 -119.0054722531924,39.80457450823619
 -119.0054084045893,39.80446749765139
 -119.0053442291817,39.80451004748807
 -119.0052580218924,39.80463856588953
 -119.0053434509056,39.80472448288071
 -119.0054510001441,39.80476767441882
 -119.0054721654898,39.80485289792824
 -119.005343300554,39.80496052981795
 -119.0052796904258,39.80498234841863
 -119.0053008556378,39.80506757195963
 -119.0054516287125,39.80511091889301
 -119.0055366687006,39.80498242049153
 -119.0055580722769,39.8048748403005
 -119.0056017464745,39.80481012069069
 -119.0056011446612,39.80478940962257
 
--
							<coordinates>
								-119.0072325638543,39.80051876282427
 -119.0072326532343,39.8005620060685
 -119.0071895221525,39.80060509454209
 -119.007146364835,39.80064728251951
 -119.0071027838946,39.80075524590683
 -119.0071036278131,39.8009047862225
 -119.0071463094246,39.80092657271892
 -119.0072111720198,39.80094797626603
 -119.0072106961946,39.80101195072445
 -119.007124972456,39.80107649594945
 -119.0071244334091,39.80109812764728
 -119.0072104885189,39.80120565490312
 -119.0072105517205,39.80124799766186
 -119.0070817854039,39.80139887457194
 -119.0071028884039,39.80144175504976
 -119.0069955850654,39.80152739416809
 -119.0068892966843,39.80152742703739
 -119.0068024675437,39.80163433495346
 -119.0068457778261,39.80167773309547
 -119.0068667915913,39.80167737037414
 -119.0067811558474,39.80178515860646
 -119.0067595767121,39.80180625252826
 -119.0066959699381,39.80182807184053
 -119.0066311066504,39.80180666802355
 -119.0066100038192,39.80176378745831
 -119.0065449626572,39.80165589709833
 -119.0064812670082,39.80163447304415
