> flt.1
-118.994455685	39.7715901046	
-118.994458982	39.7715850379	
-118.994465559	39.7715825104	
-118.994482027	39.7715647838	
-118.994501772	39.7715496026	
-118.994505068	39.7715445351	
-118.994524812	39.7715318837	
-118.994544555	39.7715192315	
-118.994561019	39.7715015103	
-118.994577487	39.7714837828	
-118.994580778	39.7714812514	
-118.994590656	39.7714685994	
-118.994593959	39.7714584686	
-118.994613703	39.7714432874	
-118.99462688	39.7714280913	
-118.994630179	39.7714204948	
-118.994636757	39.7714179682	
-118.994640053	39.7714129015	
-118.99465323	39.7713977053	
-118.994656527	39.7713926387	
-118.994663105	39.7713901111	
-118.994666401	39.7713850444	
-118.994669693	39.771382513	
-118.994689441	39.7713673255	
-118.994709178	39.7713572094	
-118.994727393	39.7713543521	
-118.994732762	39.7713535093	
> flt.3
-118.98952947	39.7793096797	
-118.989601478	39.7788570801	
-118.989664982	39.778358102	
-118.989689313	39.7778679841	
-118.989711956	39.7776173152	
> flt.4
-118.990232529	39.7769892849	
-118.990461394	39.776653336	
-118.990737772	39.7762556082	
-118.99091135	39.7756670058	
-118.991086781	39.7751918586	
-118.991355369	39.7748610461	
-118.991747258	39.7745624528	
-118.99218834	39.7742120325	
-118.992726967	39.7738159641	
-118.993233122	39.7735358359	
-118.993883992	39.7730928186	
> flt.5
-119.000273589	39.7881454711	
-119.000188717	39.7886327851	
-119.000276322	39.7892282959	
-119.000293087	39.7898069369	
-119.000285888	39.7903678989	
-119.000204704	39.7908034963	
-119.000038139	39.7915300306	
-118.99975018	39.7921139249	
-118.999373167	39.7928621771	
-118.998788844	39.7937406416	
-118.998224284	39.7944921215	
-118.997891508	39.7951491498	
-118.997539995	39.7959693235	
-118.997422474	39.7967709931	
-118.997329858	39.797622891	
-118.997260683	39.7984743842	
> flt.6
-119.004533314	39.7903914943	
-119.003797503	39.7909658263	
-119.003206431	39.7916092391	
-119.002369568	39.7926729979	
-119.001235289	39.7939951635	
-119.001056084	39.7942040548	
> flt.7
-119.0011295	39.7941737384	
-119.000466596	39.7949853659	
-119.000179675	39.7956054265	
-118.999801212	39.797113549	
-118.999536803	39.798511156	
-118.999264003	39.7996194423	
-118.998837672	39.8010958218	
-118.998268462	39.8024986773	
-118.997656528	39.804046997	
> flt.8
-119.006025161	39.7883358345	
-119.005917722	39.7888739837	
-119.00607622	39.7894863551	
-119.00637536	39.7900962946	
-119.006458816	39.7905471395	
-119.006676283	39.7912538432	
-119.00654196	39.7917940182	
-119.00643895	39.7922842716	
-119.00625006	39.7930473828	
-119.006056435	39.7936477528	
-119.005908115	39.7941930637	
-119.005628076	39.7950482077	
-119.00561199	39.795301768	
-119.005529258	39.7956831199	
-119.005536614	39.7959362749	
-119.005429842	39.7962375099	
-119.00517934	39.7964046206	
> flt.9
-119.007665981	39.789235799	
-119.007452	39.7900233937	
-119.007364901	39.7907274355	
-119.007379212	39.791809326	
-119.007425766	39.793153684	
-119.007308768	39.7938691755	
-119.007203148	39.7943696693	
-119.007105297	39.7948073737	
> flt.10
-119.005598158	39.7953655286	
-119.00569933	39.7957231078	
-119.005835961	39.7960339255	
-119.00590043	39.7962565114	
-119.005862221	39.7964357093	
> flt.11
-119.005750075	39.7966059927	
-119.005814664	39.7968824169	
-119.00586715	39.7971071479	
-119.005966922	39.7973470189	
-119.00613842	39.79771646	
> flt.12
-119.0056223	39.7951392537	
-119.005307996	39.7954292196	
-119.004967469	39.7956605229	
-119.004787656	39.7958057216	
> flt.13
-119.004787656	39.7958057216	
-119.004546521	39.7959703141	
-119.004291001	39.7961244897	
> flt.14
-119.004273212	39.7961248421	
-119.00392719	39.7962136635	
-119.003477354	39.7963019662	
-119.003159933	39.7964413272	
-119.002886913	39.7967416666	
-119.002415522	39.797286686	
-119.001885115	39.7977969305	
> flt.15
-119.006588861	39.7909697493	
-119.006227259	39.7915370438	
-119.005839162	39.7921522201	
-119.005443102	39.7928928055	
-119.005087174	39.7934179438	
-119.004661938	39.7939532266	
-119.00432974	39.7944443709	
-119.003879193	39.7949599807	
-119.003575243	39.7952784113	
-119.003069862	39.7958508648	
-119.00266519	39.7962963048	
-119.002250475	39.7967956049	
-119.002041339	39.7971839794	
-119.001928005	39.7977556718	
-119.001586926	39.7987147732	
-119.001203492	39.7998935789	
-119.00068576	39.8015212434	
> flt.16
-118.998431513	39.8045111762	
-118.997981326	39.8050655988	
-118.997821269	39.8054143451	
-118.997747491	39.8060718031	
-118.997675094	39.8067769602	
-118.997559073	39.8075783137	
-118.99732419	39.8085487426	
> flt.17
-119.000179864	39.8024374817	
-119.000351303	39.8030442582	
-119.000633144	39.8036955847	
-119.000809533	39.8044441756	
-119.001009462	39.8050371682	
-119.001081459	39.8052865631	
-119.001055818	39.8055870293	
-119.00076514	39.8061800948	
-119.000384276	39.8068495761	
-118.999942609	39.8076351823	
-118.999667453	39.8082697553	
-118.999401886	39.8087889503	
-118.99892754	39.809427854	
-118.998295757	39.8100472041	
-118.997453361	39.8108729998	
-118.99645287	39.8115822041	
-118.995265081	39.8122349683	
-118.994380665	39.8126796833	
-118.993739849	39.8129889673	
-118.993131332	39.8133454148	
-118.992228928	39.8139717687	
-118.991516197	39.8146678949	
-118.991024445	39.8151564621	
-118.989931162	39.8163755365	
> flt.18
-118.999550698	39.808498019	
-119.000786161	39.8076390833	
-119.001808525	39.8068578799	
-119.002375903	39.8065087255	
-119.003110014	39.8060346013	
-119.003847645	39.8051046538	
-119.004397139	39.8041407057	
-119.005004669	39.8032818025	
> flt.19
-119.001995708	39.8022807722	
-119.001475485	39.8029609706	
-119.000683051	39.8039402455	
> flt.20
-118.985070073	39.7734322495	
-118.985069043	39.7734326455	
-118.985043762	39.7734423557	
-118.985037166	39.7734524885	
-118.985010855	39.7734625947	
-118.985004259	39.7734727276	
-118.984977948	39.7734828337	
-118.984951613	39.7735030811	
-118.984938457	39.7735081341	
-118.98493187	39.7735182542	
-118.984905567	39.7735283468	
-118.984892401	39.7735485742	
-118.984879198	39.7735739122	
-118.984872603	39.773584045	
-118.984859446	39.7735890981	
-118.984852851	39.7735992309	
-118.984826515	39.7736194791	
-118.98481992	39.7736296119	
-118.984793585	39.7736498601	
-118.984783862	39.7736598266	
-118.984773822	39.7736701175	
-118.98474751	39.7736802227	
-118.984734355	39.7736852758	
-118.984727759	39.7736954086	
-118.984714603	39.7737004617	
-118.984708008	39.7737105945	
-118.984694852	39.7737156476	
-118.984688257	39.7737257804	
-118.984668541	39.7737257537	
-118.984661945	39.7737358866	
-118.984635622	39.7737510632	
-118.984609286	39.7737713114	
-118.984582975	39.7737814166	
-118.984556651	39.7737965932	
-118.984530328	39.7738117708	
-118.984503993	39.773832018	
-118.984490837	39.7738370711	
-118.984464502	39.7738573192	
-118.98445131	39.7738775857	
-118.984438171	39.7738826123	
-118.984431575	39.7738927451	
-118.984411821	39.7739129897	
-118.984405225	39.7739231225	
-118.98438602	39.7739378882	
> flt.21
-118.984431575	39.7738927451	
-118.983925313	39.774263571	
-118.983388127	39.77451527	
> flt.22
-119.011333276	39.7834245838	
-119.010558796	39.7842307255	
-119.00994683	39.7849644897	
-119.009637246	39.7856216028	
> flt.23
-119.011296212	39.7834556935	
-119.011914412	39.782936807	
-119.012766172	39.7826093144	
-119.013223728	39.7824149085	
> flt.24
-119.012102986	39.7889956701	
-119.01264993	39.7881816148	
-119.013183083	39.7873514799	
-119.013963164	39.7863020624	
-119.014525027	39.7855886919	
-119.01525443	39.7845401466	
-119.015808852	39.7835728158	
-119.016541067	39.7826219373	
-119.017912152	39.7809954179	
-119.019088622	39.7796458982	
-119.020065933	39.778417103	
-119.024604049	39.7736595501	
> flt.25
-119.013713505	39.7899026477	
-119.014749675	39.7889465039	
-119.015214825	39.7883911684	
-119.016144533	39.7872609587	
-119.017022887	39.786188573	
-119.018442494	39.784406541	
-119.019216179	39.7831422062	
-119.020092257	39.7819151738	
-119.020827825	39.7810814792	
-119.021784379	39.7800093909	
-119.024312487	39.7769805081	
-119.027149435	39.7742602711	
> flt.26
-119.014064494	39.7922071442	
-119.01459851	39.7917601889	
-119.015368914	39.7910661344	
-119.016253143	39.790112617	
-119.016665362	39.7894800165	
-119.01694754	39.7887324068	
-119.017180211	39.7880247469	
-119.01770874	39.7870383135	
-119.01802307	39.7865246805	
-119.019544972	39.7848564291	
-119.020742791	39.7833697073	
-119.02194685	39.782097858	
-119.023272309	39.7806479743	
-119.024272013	39.7793210299	
-119.026574457	39.7771960827	
-119.027085127	39.7767070353	
-119.028409036	39.7754385694	
-119.029467863	39.7744147883	
> flt.27
-119.009453252	39.7931858206	
-119.008971005	39.7940892936	
-119.008681899	39.7946024654	
-119.008251312	39.795338365	
-119.007761197	39.7961623367	
-119.007230623	39.7969729675	
-119.006841328	39.7975269579	
-119.006601945	39.7984584922	
> flt.28
-119.009391912	39.7950027298	
-119.009009098	39.7953981378	
-119.00859968	39.7959206282	
> flt.29
-119.011872822	39.7937592013	
-119.011021953	39.7949137274	
-119.010272747	39.796158038	
-119.009669209	39.7971848267	
-119.009076836	39.7981545425	
-119.009095528	39.7983674544	
-119.009021522	39.7993068876	
-119.008847346	39.800287145	
-119.008680899	39.8015330773	
-119.00833966	39.8028680338	
-119.007893119	39.8040679981	
-119.007275518	39.8054859131	
-119.005934267	39.8072916029	
-119.005645087	39.807804768	
-119.005181437	39.808418673	
-119.004095388	39.8098614027	
-119.002339636	39.8117903827	
-119.001164122	39.8132022598	
-119.000436483	39.8143288653	
-118.999986905	39.8154311267	
-118.999434852	39.8164960633	
-118.998863112	39.8177567842	
-118.998098601	39.8199272439	
> flt.30
-119.014270018	39.7920933726	
-119.013894045	39.792878146	
-119.013597322	39.7939973525	
-119.013432133	39.795285613	
-119.013401065	39.7959552413	
-119.0132224	39.7967792248	
-119.012788201	39.7975294631	
-119.01200912	39.7986179434	
-119.011296314	39.7993730083	
-119.010300067	39.8008365949	
-119.009355	39.8023188308	
-119.008475641	39.8034481149	
-119.007745635	39.8044066039	
> flt.31
-119.031788315	39.775034402	
-119.030046531	39.7769607437	
-119.02820338	39.7788888307	
-119.025547526	39.7816128761	
-119.02368167	39.7836390127	
-119.023342076	39.7841531024	
-119.022766441	39.7852576514	
-119.021968623	39.7865615185	
-119.021546934	39.78773374	
-119.021245208	39.7886771493	
-119.020944617	39.7896596276	
-119.020919027	39.7910933597	
-119.021000829	39.7927336993	
-119.020892461	39.7936476786	
-119.020622615	39.794238724	
-119.020228298	39.7946169435	
-119.019410327	39.7952370753	
-119.018349379	39.7962132364	
-119.017361294	39.7970825783	
-119.016070079	39.7979845432	
-119.015378658	39.7986024472	
-119.014638283	39.7992798322	
-119.014126398	39.7999727896	
-119.01388682	39.8004460251	
-119.013757367	39.8013520418	
-119.01351998	39.8035052915	
-119.013249679	39.8046631266	
-119.012947775	39.8056065164	
-119.012653726	39.8065748836	
> flt.32
-119.020129424	39.794691904	
-119.019756003	39.7957939472	
-119.019067313	39.7973695213	
-119.018048219	39.7989117504	
-119.017288252	39.7997849407	
-119.016725738	39.8004787899	
-119.015102701	39.8021683049	
-119.014236793	39.8028869576	
-119.013470692	39.8037164166	
> flt.33
-119.015505375	39.8038884617	
-119.017064848	39.8025446417	
-119.018106294	39.8017642803	
-119.018773538	39.8011858706	
-119.019213408	39.8006309597	
-119.019688485	39.7995477247	
-119.019967236	39.7986828997	
-119.020173603	39.7970766329	
-119.020253913	39.7954921043	
-119.020274927	39.794556284	
> flt.34
-119.016889633	39.793947974	
-119.016163016	39.7950942047	
-119.015492159	39.7964153656	
-119.015090156	39.7973995904	
-119.014806785	39.7981081262	
-119.014338905	39.7988038239	
-119.013288034	39.7999393955	
-119.012459864	39.8010414992	
-119.011265559	39.8026648882	
-119.010440866	39.8039300521	
-119.008972975	39.8057340617	
-119.008346285	39.8068394238	
-119.007619398	39.8079856055	
-119.006714611	39.8091153162	
-119.005634532	39.8103184121	
-119.003851068	39.811736918	
-119.002547117	39.8130884839	
-119.000816448	39.8145842111	
-118.999897087	39.8156043914	
> flt.35
-119.010511152	39.8038222292	
-119.0098968	39.8052607098	
-119.009249352	39.8065227938	
-119.008946815	39.80744664	
-119.008664482	39.8081942312	
-119.008253221	39.8088658757	
-119.007468262	39.8097589801	
-119.006230185	39.8107576411	
-119.004142188	39.8121618732	
-119.002901182	39.813062826	
-119.001867191	39.8136761192	
> flt.36
-119.036286876	39.7967401644	
-119.034380659	39.7985456708	
-119.033042256	39.8001327182	
-119.031250201	39.8023791868	
-119.029557809	39.8045717656	
-119.027252744	39.8077652963	
-119.026465333	39.808566058	
-119.025579492	39.8094675603	
-119.024203878	39.8110623659	
-119.021585125	39.8141059124	
-119.019223165	39.8169765105	
-119.01671428	39.8193106714	
> flt.37
-119.031412506	39.7952672587	
-119.029530772	39.7967595414	
-119.027282836	39.7983944418	
-119.025584332	39.8004247632	
-119.024777581	39.8017157738	
-119.02344255	39.8045795787	
-119.023124705	39.8052626744	
-119.022542798	39.8061588523	
-119.021523376	39.8071147725	
-119.0202721	39.8082310805	
-119.018612501	39.80954298	
-119.016268633	39.8115374203	
-119.014476427	39.8129832889	
-119.012764582	39.8141919489	
-119.009992641	39.8164968469	
-119.007035098	39.8184343674	
-119.004570377	39.8208011883	
-119.002699162	39.8225513992	
-119.000707608	39.8246741788	
> flt.38
-118.999870947	39.8105059622	
-119.00039084	39.8097847801	
-119.00103792	39.8092877471	
-119.001576594	39.8088217184	
-119.002296172	39.8081432012	
-119.002675785	39.8076561031	
-119.003007649	39.8071523542	
-119.003486114	39.8068161271	
-119.004109996	39.8060643959	
-119.004843701	39.8052986154	
-119.005643175	39.8046288678	
-119.006251709	39.8041642457	
-119.006694356	39.8038396585	
> flt.39
-119.008071795	39.7920448059	
-119.007406081	39.7925852279	
> flt.40
-119.012783191	39.7863707387	
-119.013462951	39.7854836508	
-119.013978158	39.7847944856	
-119.014540562	39.7841044987	
-119.015011375	39.783513275	
-119.015783073	39.782443095	
-119.016024211	39.7820745001	
> flt.41
-118.992972735	39.7919748707	
-118.992409008	39.7928105385	
-118.992089609	39.7933828766	
-118.991849472	39.7937918939	
-118.991651769	39.7942163787	
-118.991314133	39.7946031109	
-118.990960698	39.7950056395	
-118.990604443	39.7957567589	
-118.990365689	39.7962143374	
-118.989979568	39.7966582479	
-118.989368198	39.7973003688	
-118.988877135	39.7977460753	
-118.987916909	39.7986694983	
-118.987580875	39.7991299444	
-118.987269589	39.7995227702	
-118.987137776	39.7999532123	
-118.987196825	39.8003868622	
-118.987144113	39.8009987343	
-118.986850748	39.8017487645	
-118.986537788	39.8025477176	
-118.986423512	39.802954568	
-118.986328826	39.8033124966	
-118.985965492	39.8038207863	
-118.985727148	39.8042945438	
-118.984449508	39.8058679625	
-118.983719988	39.8067874036	
-118.982826624	39.8079116489	
-118.981740557	39.8095194525	
-118.981076722	39.8105349288	
-118.980453919	39.8115173094	
-118.980233715	39.8118935717	
> flt.42
-118.97143041	39.7747665534	
-118.971154839	39.7753289551	
> flt.43
-118.966852719	39.780621633	
-118.966788497	39.7805161685	
> flt.44
-119.031412506	39.7952672587	
-119.032975795	39.7938048597	
-119.035078229	39.7916412107	
-119.036472894	39.7895203344	
-119.037260025	39.7868328422	
> flt.45
-119.012232678	39.788366614	
-119.012258564	39.7882112721	
> flt.46
-119.012270523	39.7881405143	
-119.012342366	39.7879599695	
> flt.47
-119.012493898	39.7874577123	
-119.012491872	39.7874610898	
-119.012492683	39.7874817562	
-119.012485987	39.787481912	
-119.012486797	39.7875025784	
-119.01248781	39.7875284097	
-119.012481316	39.7875337333	
-119.012481925	39.7875492319	
-119.012475634	39.7875597214	
> flt.48
-119.012491872	39.7874610898	
-119.012582258	39.7872022403	
> flt.49
-119.012401499	39.7878507253	
-119.012417991	39.7877989422	
> flt.50
-119.018463966	39.7771575411	
-119.019910295	39.7753918014	
-119.020606575	39.7745994708	
-119.021084982	39.7743360701	
-119.021466652	39.7740893578	
-119.022140274	39.7738525588	
-119.022409723	39.7737578383	
-119.022739228	39.7737220862	
-119.023896064	39.7733868284	
-119.024033862	39.7734444396	
-119.02432274	39.7733493757	
> flt.51
-119.019760371	39.7747221398	
-119.020188645	39.7746456333	
-119.020600779	39.7746060664	
> flt.52
-118.966036174	39.7833771806	
-118.965981692	39.783462582	
-118.965878613	39.7838167945	
-118.965761353	39.7842617875	
-118.9654156	39.7853670777	
> flt.53
-119.008122893	39.8009254136	
-119.008120558	39.800951321	
-119.008118222	39.8009772311	
-119.008112536	39.8010032198	
-119.0081102	39.8010291299	
-119.008110705	39.8010420465	
-119.008101569	39.8010655293	
-119.008095884	39.8010915181	
-119.008090199	39.8011175059	
-119.008084715	39.8011486616	
-119.008079232	39.8011798163	
-119.008070198	39.8012058828	
-119.008064511	39.8012318707	
-119.008058826	39.8012578595	
-119.00804979	39.8012839261	
-119.008044206	39.8013124979	
-119.00803507	39.8013359806	
-119.008029385	39.8013619694	
-119.008029891	39.8013748851	
-119.008020755	39.8013983687	
-119.00801172	39.8014244353	
-119.008008877	39.8014374297	
-119.007992942	39.8014584859	
-119.007977006	39.8014795422	
-119.007961071	39.8015005984	
-119.007948586	39.8015241598	
-119.007943102	39.8015553145	
-119.007933966	39.8015787981	
-119.007934473	39.8015917138	
-119.007921886	39.8016126923	
-119.007912753	39.8016361723	
-119.007903617	39.8016596559	
-119.007887681	39.8016807121	
-119.007875094	39.8017016897	
-119.007861072	39.8017202182	
-119.007859158	39.8017227459	
-119.007843224	39.8017438021	
-119.00782404	39.80176752	
-119.007815005	39.8017935866	
-119.007802418	39.801814565	
-119.007789933	39.8018381264	
-119.007782695	39.8018517852	
> flt.54
-119.007040183	39.8032363186	
-119.007037261	39.8032447504	
-119.007032524	39.8032584135	
-119.007031147	39.8032623852	
-119.00701856	39.8032833635	
-119.007002624	39.8033044196	
-119.006986682	39.8033254822	
-119.006977546	39.8033489657	
-119.006965059	39.8033725271	
-119.006952473	39.8033935045	
-119.006939885	39.8034144829	
-119.006934199	39.8034404707	
-119.006918263	39.8034615268	
-119.006898978	39.8034826616	
-119.006886492	39.8035062229	
-119.006867207	39.8035273568	
-119.00685127	39.8035484129	
-119.006838683	39.8035693913	
-119.006826096	39.8035903687	
-119.006816959	39.8036138522	
-119.006811272	39.803639841	
-119.006805586	39.8036658288	
-119.006793202	39.803691974	
-119.006777265	39.8037130301	
-119.006761431	39.8037366691	
-119.006745494	39.8037577252	
-119.006732906	39.8037787036	
-119.00671697	39.8037997597	
-119.006704383	39.8038207371	
-119.006691898	39.8038442984	
-119.00667931	39.8038652767	
-119.006666722	39.8038862551	
-119.00666388	39.8038992485	
-119.006647943	39.8039203046	
-119.006635353	39.8039412857	
-119.006619417	39.8039623418	
-119.006600131	39.8039834765	
-119.006584194	39.8040045326	
-119.006568252	39.8040255951	
-119.006555666	39.8040465725	
-119.006543078	39.8040675508	
-119.006533941	39.8040910343	
-119.006511306	39.8041122459	
-119.00649202	39.8041333806	
-119.006482374	39.8041439503	
-119.006473237	39.8041674338	
-119.006460751	39.8041909951	
-119.006447494	39.8042092669	
-119.006441669	39.8042172957	
> flt.55
-119.006034172	39.804674888	
-119.006004892	39.8047058064	
-119.005988955	39.8047268624	
-119.005973018	39.8047479184	
-119.005960532	39.8047714796	
-119.005954238	39.8047819688	
-119.005931602	39.8048031803	
-119.005915665	39.8048242363	
-119.005893031	39.8048454486	
-119.005886737	39.8048559377	
-119.005860752	39.8048772278	
-119.005838114	39.804898443	
-119.005825021	39.8049065046	
-119.005809084	39.8049275606	
-119.005786448	39.8049487729	
-119.005767162	39.8049699066	
-119.005754068	39.8049779683	
-119.005747775	39.8049884574	
-119.005725139	39.8050096697	
-119.005702504	39.8050308812	
-119.005683218	39.8050520158	
-119.00566393	39.8050731495	
-119.005648154	39.8050898089	
-119.005641396	39.8050969448	
> flt.56
-119.013552442	39.7849386521	
-119.013533366	39.7849649538	
-119.013513884	39.7849809228	
-119.013494404	39.7849968908	
-119.013468429	39.7850181833	
-119.013448947	39.7850341514	
-119.013436365	39.7850551304	
-119.01341729	39.785081432	
-119.013417493	39.7850865979	
-119.013391725	39.78511305	
-119.013392132	39.7851233827	
-119.013373055	39.7851496844	
-119.013373258	39.7851548512	
-119.013360474	39.7851706633	
-119.013354182	39.7851811529	
-119.01332841	39.7852076104	
-119.013309335	39.785233912	
-119.01330974	39.7852442447	
-119.013290462	39.7852653805	
-119.013290665	39.7852705464	
-119.013271385	39.7852916821	
-119.013264689	39.785291838	
-119.013258399	39.7853023275	
-119.013246019	39.7853284723	
-119.013226745	39.7853496017	
-119.013226948	39.7853547685	
-119.013201176	39.785381226	
-119.013181695	39.7853971949	
-119.013162416	39.7854183297	
-119.013143341	39.7854446313	
-119.013143543	39.7854497981	
-119.01311777	39.7854762556	
-119.013117974	39.7854814224	
-119.013105188	39.7854972346	
-119.013086112	39.7855235362	
-119.013086316	39.7855287021	
-119.01307353	39.7855445151	
-119.013073936	39.7855548479	
-119.013067239	39.7855550037	
-119.013067644	39.7855653374	
-119.013060948	39.7855654932	
-119.013061353	39.7855758259	
-119.01305486	39.7855811495	
-119.013055468	39.7855966481	
-119.013043088	39.7856227939	
-119.013043495	39.7856331266	
-119.013031115	39.7856592715	
-119.013024621	39.7856645941	
-119.013025027	39.7856749278	
-119.013018736	39.7856854163	
-119.013006153	39.7857063953	
-119.012993572	39.7857273742	
-119.012981192	39.7857535191	
-119.012968406	39.7857693312	
-119.012968609	39.785774498	
-119.012956028	39.7857954761	
-119.012943445	39.785816455	
-119.012937356	39.7858321104	
-119.012937965	39.7858476099	
-119.012925585	39.7858737548	
-119.01290651	39.7859000564	
-119.012906713	39.7859052232	
-119.012900624	39.7859208786	
-119.012900827	39.7859260454	
-119.012888448	39.7859521902	
-119.012876068	39.7859783351	
-119.012876473	39.7859886687	
-119.012857403	39.7860149639	
-119.012850909	39.7860202865	
-119.012851923	39.7860461188	
-119.012845226	39.7860462756	
-119.012846239	39.7860721079	
-119.012846442	39.7860772738	
-119.012840151	39.7860877632	
-119.012840557	39.786098096	
-119.012834468	39.7861137522	
-119.012834874	39.786124085	
-119.01282838	39.7861294076	
-119.01282919	39.7861500731	
-119.012823103	39.7861657293	
-119.012823711	39.7861812289	
-119.012817419	39.7861917175	
-119.012818027	39.786207217	
-119.012811534	39.7862125396	
-119.012812142	39.7862280392	
-119.012799155	39.7862386854	
-119.012800168	39.7862645177	
-119.012794079	39.786280173	
-119.012794891	39.7863008385	
-119.012795296	39.7863111721	
-119.012789208	39.7863268275	
-119.012789528	39.7863349851	
-119.012789613	39.7863371602	
-119.012783525	39.7863528165	
-119.012784133	39.7863683152	
-119.012778045	39.7863839714	
-119.012778247	39.7863891373	
-119.01277216	39.7864047936	
-119.012772565	39.7864151263	
-119.012753488	39.7864414279	
-119.012753894	39.7864517606	
-119.012752798	39.7864535878	
> flt.57
-119.007641929	39.7707283616	
-119.007739403	39.7706307608	
-119.007833507	39.7705163576	
-119.007905364	39.7703814543	
-119.007960507	39.7702301337	
-119.007957473	39.7701257648	
-119.007915599	39.7699886532	
-119.007834287	39.7699044204	
> flt.58
-118.98694508	39.7946983837	
-118.986942061	39.7947084707	
-118.986935787	39.7947186035	
-118.98693265	39.7947236699	
-118.98691678	39.7947414771	
-118.986913585	39.7947440328	
-118.986897649	39.7947593366	
-118.986881724	39.7947746312	
-118.986865804	39.7947899203	
-118.986849923	39.7948077376	
-118.986837256	39.7948229845	
-118.986834118	39.7948280509	
-118.986827655	39.7948306643	
