-119.00984	39.80050
-119.00983	39.80049
-119.00982	39.80049
-119.00982	39.80048
-119.00981	39.80047
-119.00980	39.80047
-119.00979	39.80046
-119.00978	39.80046
-119.00977	39.80045
-119.00976	39.80045
-119.00975	39.80044
-119.00974	39.80044
-119.00973	39.80043
-119.00972	39.80043
-119.00971	39.80042
-119.00970	39.80042
-119.00969	39.80041
-119.00968	39.80041
-119.00967	39.80040
-119.00966	39.80040
-119.00965	39.80039
-119.00964	39.80039
-119.00963	39.80038
-119.00962	39.80038
-119.00961	39.80037
-119.00960	39.80037
-119.00959	39.80036
-119.00958	39.80036
-119.00957	39.80035
-119.00956	39.80035
-119.00955	39.80034
-119.00954	39.80034
-119.00953	39.80033
-119.00952	39.80033
-119.00951	39.80032
-119.00950	39.80031
-119.00950	39.80031
-119.00949	39.80030
-119.00948	39.80030
-119.00947	39.80029
-119.00946	39.80029
-119.00945	39.80028
-119.00944	39.80028
-119.00943	39.80027
-119.00942	39.80027
-119.00941	39.80026
-119.00940	39.80026
-119.00939	39.80025
-119.00938	39.80025
-119.00937	39.80024
-119.00936	39.80024
-119.00935	39.80023
-119.00934	39.80023
-119.00933	39.80022
-119.00932	39.80022
-119.00931	39.80021
-119.00930	39.80021
-119.00929	39.80020
-119.00928	39.80020
-119.00927	39.80019
-119.00926	39.80019
-119.00925	39.80018
-119.00924	39.80018
-119.00923	39.80017
-119.00922	39.80017
-119.00921	39.80016
-119.00920	39.80015
-119.00919	39.80015
-119.00918	39.80014
-119.00918	39.80014
-119.00917	39.80013
-119.00916	39.80013
-119.00915	39.80012
-119.00914	39.80012
-119.00913	39.80011
-119.00912	39.80011
-119.00911	39.80010
-119.00910	39.80010
-119.00909	39.80009
-119.00908	39.80009
-119.00907	39.80008
-119.00906	39.80008
-119.00905	39.80007
-119.00904	39.80007
-119.00903	39.80006
-119.00902	39.80006
-119.00901	39.80005
-119.00900	39.80005
-119.00899	39.80004
-119.00898	39.80004
-119.00897	39.80003
-119.00896	39.80003
-119.00895	39.80002
-119.00894	39.80002
-119.00893	39.80002
-119.00893	39.80002
-119.00892	39.80003
-119.00891	39.80004
-119.00891	39.80005
-119.00890	39.80005
-119.00889	39.80006
-119.00889	39.80007
-119.00888	39.80007
-119.00887	39.80008
-119.00886	39.80009
-119.00886	39.80010
-119.00885	39.80010
-119.00884	39.80011
-119.00884	39.80012
-119.00883	39.80012
-119.00882	39.80013
-119.00882	39.80014
-119.00881	39.80015
-119.00880	39.80015
-119.00879	39.80016
-119.00879	39.80017
-119.00878	39.80018
-119.00877	39.80018
-119.00877	39.80019
-119.00876	39.80020
-119.00875	39.80020
-119.00875	39.80021
-119.00874	39.80022
-119.00873	39.80023
-119.00872	39.80023
-119.00872	39.80024
-119.00871	39.80025
-119.00870	39.80025
-119.00870	39.80026
-119.00869	39.80027
-119.00868	39.80028
-119.00868	39.80028
-119.00867	39.80029
-119.00866	39.80030
-119.00865	39.80030
-119.00865	39.80031
-119.00864	39.80032
-119.00863	39.80033
-119.00863	39.80033
-119.00862	39.80034
-119.00861	39.80035
-119.00861	39.80036
-119.00860	39.80036
-119.00859	39.80037
-119.00858	39.80038
-119.00858	39.80038
-119.00857	39.80039
-119.00856	39.80040
-119.00856	39.80041
-119.00855	39.80041
-119.00854	39.80042
-119.00854	39.80043
-119.00853	39.80043
-119.00852	39.80044
-119.00851	39.80045
-119.00851	39.80046
-119.00850	39.80046
-119.00849	39.80047
-119.00850	39.80048
-119.00851	39.80048
-119.00852	39.80049
-119.00853	39.80049
-119.00854	39.80050
-119.00855	39.80050
-119.00856	39.80051
-119.00857	39.80051
-119.00858	39.80052
-119.00859	39.80052
-119.00860	39.80053
-119.00861	39.80053
-119.00862	39.80054
-119.00863	39.80054
-119.00864	39.80055
-119.00865	39.80055
-119.00866	39.80056
-119.00867	39.80056
-119.00868	39.80057
-119.00868	39.80057
-119.00869	39.80058
-119.00870	39.80058
-119.00871	39.80059
-119.00872	39.80059
-119.00873	39.80060
-119.00874	39.80061
-119.00875	39.80061
-119.00876	39.80062
-119.00877	39.80062
-119.00878	39.80063
-119.00879	39.80063
-119.00880	39.80064
-119.00881	39.80064
-119.00882	39.80065
-119.00883	39.80065
-119.00884	39.80066
-119.00885	39.80066
-119.00886	39.80067
-119.00887	39.80067
-119.00888	39.80068
-119.00889	39.80068
-119.00890	39.80069
-119.00891	39.80069
-119.00892	39.80070
-119.00893	39.80070
-119.00894	39.80071
-119.00895	39.80071
-119.00896	39.80072
-119.00897	39.80072
-119.00898	39.80073
-119.00899	39.80073
-119.00900	39.80074
-119.00901	39.80074
-119.00902	39.80075
-119.00903	39.80075
-119.00904	39.80076
-119.00905	39.80076
-119.00906	39.80077
-119.00907	39.80077
-119.00907	39.80078
-119.00908	39.80079
-119.00909	39.80079
-119.00910	39.80080
-119.00911	39.80080
-119.00912	39.80081
-119.00913	39.80081
-119.00914	39.80082
-119.00915	39.80082
-119.00916	39.80083
-119.00917	39.80083
-119.00918	39.80084
-119.00919	39.80084
-119.00920	39.80085
-119.00921	39.80085
-119.00922	39.80086
-119.00923	39.80086
-119.00924	39.80087
-119.00925	39.80087
-119.00926	39.80088
-119.00927	39.80088
-119.00928	39.80089
-119.00929	39.80089
-119.00930	39.80090
-119.00931	39.80090
-119.00932	39.80091
-119.00933	39.80091
-119.00934	39.80092
-119.00935	39.80092
-119.00936	39.80093
-119.00937	39.80093
-119.00938	39.80094
-119.00939	39.80094
-119.00940	39.80095
-119.00941	39.80095
-119.00942	39.80096
-119.00943	39.80097
-119.00944	39.80097
-119.00945	39.80098
-119.00946	39.80098
-119.00946	39.80099
-119.00947	39.80099
-119.00948	39.80100
-119.00949	39.80100
-119.00950	39.80101
-119.00951	39.80101
-119.00952	39.80102
-119.00953	39.80102
-119.00954	39.80103
-119.00955	39.80103
-119.00956	39.80104
-119.00957	39.80104
-119.00958	39.80105
-119.00959	39.80105
-119.00960	39.80106
-119.00961	39.80106
-119.00962	39.80107
-119.00963	39.80107
-119.00964	39.80108
-119.00965	39.80108
-119.00966	39.80109
-119.00967	39.80109
-119.00968	39.80110
-119.00969	39.80110
-119.00970	39.80111
-119.00971	39.80111
-119.00972	39.80112
-119.00973	39.80112
-119.00974	39.80113
-119.00975	39.80113
-119.00976	39.80114
-119.00977	39.80115
-119.00978	39.80115
-119.00979	39.80116
-119.00980	39.80116
-119.00981	39.80117
-119.00982	39.80117
-119.00983	39.80118
-119.00984	39.80118
-119.00985	39.80119
-119.00985	39.80119
-119.00986	39.80120
-119.00987	39.80120
-119.00988	39.80121
-119.00989	39.80121
-119.00990	39.80122
-119.00991	39.80122
-119.00992	39.80123
-119.00992	39.80124
-119.00991	39.80124
-119.00990	39.80125
-119.00989	39.80126
-119.00989	39.80127
-119.00988	39.80127
-119.00987	39.80128
-119.00987	39.80129
-119.00986	39.80130
-119.00985	39.80131
-119.00984	39.80131
-119.00984	39.80132
-119.00983	39.80133
-119.00982	39.80134
-119.00982	39.80134
-119.00981	39.80135
-119.00980	39.80136
-119.00979	39.80137
-119.00979	39.80138
-119.00978	39.80138
-119.00977	39.80139
-119.00976	39.80140
-119.00976	39.80141
-119.00975	39.80141
-119.00974	39.80142
-119.00974	39.80143
-119.00973	39.80144
-119.00972	39.80145
-119.00971	39.80145
-119.00971	39.80146
-119.00970	39.80147
-119.00969	39.80148
-119.00969	39.80148
-119.00968	39.80149
-119.00967	39.80150
-119.00966	39.80151
-119.00966	39.80152
-119.00965	39.80152
-119.00964	39.80153
-119.00964	39.80154
-119.00963	39.80155
-119.00962	39.80155
-119.00961	39.80156
-119.00961	39.80157
-119.00960	39.80158
-119.00959	39.80159
-119.00959	39.80159
-119.00958	39.80160
-119.00957	39.80161
-119.00956	39.80162
-119.00956	39.80163
-119.00955	39.80163
-119.00954	39.80164
-119.00953	39.80165
-119.00953	39.80166
-119.00952	39.80166
-119.00951	39.80167
-119.00951	39.80168
-119.00950	39.80169
-119.00949	39.80170
-119.00948	39.80170
-119.00948	39.80171
-119.00947	39.80172
-119.00946	39.80173
-119.00946	39.80173
-119.00944	39.80173
-119.00943	39.80173
-119.00942	39.80173
-119.00941	39.80173
-119.00940	39.80173
-119.00939	39.80172
-119.00938	39.80172
-119.00936	39.80172
-119.00935	39.80172
-119.00934	39.80172
-119.00933	39.80172
-119.00932	39.80171
-119.00931	39.80171
-119.00929	39.80171
-119.00928	39.80171
-119.00927	39.80171
-119.00926	39.80170
-119.00925	39.80170
-119.00924	39.80170
-119.00923	39.80170
-119.00921	39.80170
-119.00920	39.80170
-119.00919	39.80169
-119.00918	39.80169
-119.00917	39.80169
-119.00916	39.80169
-119.00915	39.80169
-119.00913	39.80169
-119.00912	39.80168
-119.00911	39.80168
-119.00910	39.80168
-119.00909	39.80168
-119.00908	39.80168
-119.00907	39.80168
-119.00905	39.80167
-119.00904	39.80167
-119.00903	39.80167
-119.00902	39.80167
-119.00901	39.80167
-119.00900	39.80166
-119.00899	39.80166
-119.00897	39.80166
-119.00896	39.80166
-119.00895	39.80166
-119.00894	39.80166
-119.00893	39.80165
-119.00892	39.80165
-119.00890	39.80165
-119.00889	39.80165
-119.00888	39.80165
-119.00887	39.80165
-119.00886	39.80164
-119.00885	39.80164
-119.00884	39.80164
-119.00882	39.80164
-119.00881	39.80164
-119.00880	39.80164
-119.00879	39.80163
-119.00878	39.80163
-119.00877	39.80163
-119.00876	39.80163
-119.00874	39.80163
-119.00873	39.80162
-119.00872	39.80162
-119.00871	39.80162
-119.00870	39.80162
-119.00869	39.80162
-119.00867	39.80162
-119.00866	39.80161
-119.00865	39.80161
-119.00864	39.80161
-119.00863	39.80161
-119.00862	39.80161
-119.00861	39.80161
-119.00859	39.80160
-119.00858	39.80160
-119.00857	39.80160
-119.00856	39.80160
-119.00855	39.80160
-119.00854	39.80160
-119.00853	39.80159
-119.00851	39.80159
-119.00850	39.80159
-119.00849	39.80159
-119.00848	39.80159
-119.00847	39.80158
-119.00846	39.80158
-119.00845	39.80158
-119.00843	39.80158
-119.00842	39.80158
-119.00841	39.80158
-119.00840	39.80157
-119.00839	39.80157
-119.00838	39.80157
-119.00836	39.80157
-119.00835	39.80157
-119.00834	39.80157
-119.00833	39.80156
-119.00832	39.80156
-119.00831	39.80156
-119.00830	39.80156
-119.00828	39.80156
-119.00827	39.80156
-119.00826	39.80155
-119.00825	39.80155
-119.00824	39.80155
-119.00823	39.80155
-119.00822	39.80155
-119.00820	39.80154
-119.00819	39.80154
-119.00818	39.80154
-119.00817	39.80154
-119.00816	39.80154
-119.00815	39.80154
-119.00814	39.80153
-119.00812	39.80153
-119.00811	39.80153
-119.00810	39.80153
-119.00809	39.80153
-119.00808	39.80153
-119.00807	39.80152
-119.00805	39.80152
-119.00804	39.80152
-119.00803	39.80152
-119.00802	39.80152
-119.00801	39.80152
-119.00800	39.80151
-119.00799	39.80151
-119.00797	39.80151
-119.00796	39.80151
-119.00795	39.80151
-119.00794	39.80150
-119.00793	39.80150
-119.00792	39.80150
-119.00791	39.80150
-119.00789	39.80150
-119.00788	39.80150
-119.00787	39.80149
-119.00786	39.80149
-119.00785	39.80149
-119.00784	39.80149
-119.00783	39.80149
-119.00781	39.80149
-119.00780	39.80148
-119.00779	39.80148
-119.00778	39.80148
-119.00777	39.80148
-119.00776	39.80148
-119.00774	39.80148
-119.00773	39.80147
-119.00772	39.80147
-119.00771	39.80147
-119.00770	39.80147
-119.00769	39.80147
-119.00768	39.80146
-119.00766	39.80146
-119.00765	39.80146
-119.00764	39.80146
-119.00763	39.80146
-119.00762	39.80146
-119.00761	39.80145
-119.00760	39.80145
-119.00758	39.80145
-119.00757	39.80145
-119.00758	39.80145
-119.00759	39.80146
-119.00760	39.80146
-119.00761	39.80147
-119.00762	39.80147
-119.00763	39.80148
-119.00764	39.80148
-119.00765	39.80149
-119.00766	39.80149
-119.00767	39.80150
-119.00768	39.80150
-119.00769	39.80151
-119.00770	39.80151
-119.00771	39.80152
-119.00772	39.80152
-119.00773	39.80153
-119.00774	39.80153
-119.00775	39.80154
-119.00776	39.80154
-119.00777	39.80155
-119.00778	39.80155
-119.00779	39.80156
-119.00780	39.80156
-119.00781	39.80157
-119.00782	39.80157
-119.00783	39.80158
-119.00784	39.80158
-119.00785	39.80159
-119.00786	39.80159
-119.00787	39.80160
-119.00788	39.80160
-119.00789	39.80161
-119.00790	39.80161
-119.00791	39.80162
-119.00792	39.80162
-119.00793	39.80163
-119.00794	39.80163
-119.00795	39.80164
-119.00796	39.80164
-119.00797	39.80165
-119.00798	39.80165
-119.00799	39.80166
-119.00800	39.80166
-119.00801	39.80167
-119.00802	39.80167
-119.00803	39.80167
-119.00804	39.80168
-119.00805	39.80168
-119.00806	39.80169
-119.00807	39.80169
-119.00808	39.80170
-119.00809	39.80170
-119.00810	39.80171
-119.00811	39.80171
-119.00812	39.80172
-119.00813	39.80172
-119.00814	39.80173
-119.00815	39.80173
-119.00816	39.80174
-119.00817	39.80174
-119.00818	39.80175
-119.00819	39.80175
-119.00820	39.80176
-119.00821	39.80176
-119.00822	39.80177
-119.00823	39.80177
-119.00824	39.80178
-119.00825	39.80178
-119.00826	39.80179
-119.00827	39.80179
-119.00828	39.80180
-119.00829	39.80180
-119.00830	39.80181
-119.00831	39.80181
-119.00832	39.80182
-119.00833	39.80182
-119.00834	39.80183
-119.00835	39.80183
-119.00836	39.80184
-119.00837	39.80184
-119.00838	39.80185
-119.00839	39.80185
-119.00840	39.80186
-119.00841	39.80186
-119.00842	39.80187
-119.00843	39.80187
-119.00844	39.80188
-119.00845	39.80188
-119.00846	39.80189
-119.00847	39.80189
-119.00848	39.80190
-119.00849	39.80190
-119.00850	39.80191
-119.00851	39.80191
-119.00852	39.80192
-119.00853	39.80192
-119.00854	39.80193
-119.00855	39.80193
-119.00856	39.80194
-119.00857	39.80194
-119.00858	39.80195
-119.00859	39.80195
-119.00860	39.80196
-119.00861	39.80197
-119.00861	39.80198
-119.00861	39.80198
-119.00861	39.80199
-119.00861	39.80200
-119.00862	39.80201
-119.00862	39.80202
-119.00862	39.80203
-119.00862	39.80204
-119.00863	39.80205
-119.00863	39.80206
-119.00863	39.80207
-119.00863	39.80208
-119.00864	39.80209
-119.00864	39.80210
-119.00864	39.80210
-119.00864	39.80211
-119.00864	39.80212
-119.00865	39.80213
-119.00865	39.80214
-119.00865	39.80215
-119.00865	39.80216
-119.00866	39.80217
-119.00866	39.80218
-119.00866	39.80219
-119.00866	39.80220
-119.00867	39.80221
-119.00867	39.80222
-119.00867	39.80222
-119.00867	39.80223
-119.00868	39.80224
-119.00868	39.80225
-119.00868	39.80226
-119.00868	39.80227
-119.00868	39.80228
-119.00869	39.80229
-119.00869	39.80230
-119.00869	39.80231
-119.00869	39.80232
-119.00870	39.80233
-119.00870	39.80234
-119.00870	39.80234
-119.00870	39.80235
-119.00871	39.80236
-119.00871	39.80237
-119.00871	39.80238
-119.00871	39.80239
-119.00872	39.80240
-119.00872	39.80241
-119.00872	39.80242
-119.00872	39.80243
-119.00872	39.80244
-119.00873	39.80245
-119.00873	39.80246
-119.00873	39.80246
-119.00873	39.80247
-119.00874	39.80248
-119.00874	39.80249
-119.00874	39.80250
-119.00874	39.80251
-119.00875	39.80252
-119.00875	39.80253
-119.00875	39.80254
-119.00875	39.80255
-119.00875	39.80256
-119.00876	39.80257
-119.00876	39.80258
-119.00876	39.80258
-119.00876	39.80259
-119.00877	39.80260
-119.00877	39.80261
-119.00877	39.80261
-119.00877	39.80261
-119.00877	39.80262
-119.00877	39.80262
-119.00877	39.80263
-119.00877	39.80263
-119.00878	39.80263
-119.00878	39.80264
-119.00878	39.80264
-119.00878	39.80264
-119.00878	39.80265
-119.00878	39.80265
-119.00878	39.80266
-119.00879	39.80267
-119.00879	39.80268
-119.00879	39.80269
-119.00879	39.80269
-119.00880	39.80270
-119.00880	39.80271
-119.00880	39.80272
-119.00881	39.80273
-119.00881	39.80274
-119.00881	39.80275
-119.00881	39.80276
-119.00882	39.80277
-119.00882	39.80278
-119.00882	39.80279
-119.00881	39.80279
-119.00880	39.80279
-119.00879	39.80279
-119.00877	39.80279
-119.00876	39.80279
-119.00875	39.80279
-119.00874	39.80279
-119.00873	39.80279
-119.00872	39.80279
-119.00870	39.80279
-119.00869	39.80279
-119.00868	39.80279
-119.00867	39.80279
-119.00866	39.80280
-119.00864	39.80280
-119.00863	39.80280
-119.00862	39.80280
-119.00861	39.80280
-119.00860	39.80280
-119.00858	39.80280
-119.00857	39.80280
-119.00856	39.80280
-119.00855	39.80280
-119.00854	39.80280
-119.00852	39.80280
-119.00851	39.80280
-119.00850	39.80280
-119.00849	39.80280
-119.00848	39.80280
-119.00846	39.80280
-119.00845	39.80280
-119.00844	39.80280
-119.00843	39.80280
-119.00842	39.80280
-119.00841	39.80280
-119.00839	39.80280
-119.00838	39.80280
-119.00837	39.80280
-119.00836	39.80281
-119.00835	39.80281
-119.00833	39.80281
-119.00832	39.80281
-119.00831	39.80281
-119.00830	39.80281
-119.00829	39.80281
-119.00827	39.80281
-119.00826	39.80281
-119.00825	39.80281
-119.00824	39.80281
-119.00823	39.80281
-119.00821	39.80281
-119.00820	39.80281
-119.00819	39.80281
-119.00818	39.80281
-119.00817	39.80281
-119.00815	39.80281
-119.00814	39.80281
-119.00813	39.80281
-119.00812	39.80281
-119.00811	39.80281
-119.00810	39.80281
-119.00808	39.80281
-119.00807	39.80281
-119.00806	39.80282
-119.00805	39.80282
-119.00804	39.80282
-119.00802	39.80282
-119.00801	39.80282
-119.00800	39.80282
-119.00799	39.80282
-119.00798	39.80282
-119.00796	39.80282
-119.00795	39.80282
-119.00794	39.80282
-119.00793	39.80282
-119.00792	39.80282
-119.00790	39.80282
-119.00789	39.80282
-119.00788	39.80282
-119.00787	39.80282
-119.00786	39.80282
-119.00784	39.80282
-119.00783	39.80282
-119.00782	39.80282
-119.00781	39.80282
-119.00780	39.80282
-119.00779	39.80282
-119.00777	39.80283
-119.00776	39.80283
-119.00775	39.80283
-119.00774	39.80283
-119.00773	39.80283
-119.00771	39.80283
-119.00770	39.80283
-119.00769	39.80283
-119.00768	39.80283
-119.00767	39.80283
-119.00765	39.80283
-119.00764	39.80283
-119.00763	39.80283
-119.00762	39.80283
-119.00761	39.80283
-119.00759	39.80283
-119.00758	39.80283
-119.00757	39.80283
-119.00756	39.80283
-119.00755	39.80283
-119.00753	39.80283
-119.00752	39.80283
-119.00751	39.80283
-119.00750	39.80283
-119.00749	39.80283
-119.00747	39.80284
-119.00746	39.80284
-119.00745	39.80284
-119.00746	39.80285
-119.00746	39.80286
-119.00746	39.80286
-119.00747	39.80287
-119.00747	39.80288
-119.00747	39.80289
-119.00748	39.80290
-119.00748	39.80291
-119.00748	39.80292
-119.00749	39.80293
-119.00749	39.80293
-119.00749	39.80294
-119.00749	39.80295
-119.00750	39.80296
-119.00750	39.80297
-119.00750	39.80298
-119.00751	39.80299
-119.00751	39.80300
-119.00751	39.80300
-119.00752	39.80301
-119.00752	39.80302
-119.00752	39.80303
-119.00753	39.80304
-119.00753	39.80305
-119.00753	39.80306
-119.00753	39.80306
-119.00754	39.80307
-119.00754	39.80308
-119.00754	39.80309
-119.00755	39.80310
-119.00755	39.80311
-119.00755	39.80312
-119.00756	39.80313
-119.00756	39.80313
-119.00756	39.80314
-119.00757	39.80315
-119.00757	39.80316
-119.00757	39.80317
-119.00758	39.80318
-119.00758	39.80319
-119.00758	39.80320
-119.00758	39.80320
-119.00759	39.80321
-119.00759	39.80322
-119.00759	39.80323
-119.00760	39.80324
-119.00760	39.80325
-119.00760	39.80326
-119.00761	39.80327
-119.00761	39.80327
-119.00761	39.80328
-119.00762	39.80329
-119.00762	39.80330
-119.00762	39.80331
-119.00762	39.80332
-119.00763	39.80333
-119.00763	39.80333
-119.00763	39.80334
-119.00764	39.80335
-119.00764	39.80336
-119.00764	39.80337
-119.00765	39.80338
-119.00765	39.80339
-119.00765	39.80340
-119.00766	39.80340
-119.00766	39.80341
-119.00766	39.80342
-119.00766	39.80343
-119.00767	39.80344
-119.00767	39.80345
-119.00767	39.80346
-119.00768	39.80347
-119.00768	39.80347
-119.00768	39.80348
-119.00769	39.80349
-119.00769	39.80350
-119.00769	39.80351
-119.00770	39.80352
-119.00770	39.80353
-119.00770	39.80354
-119.00770	39.80354
-119.00771	39.80355
-119.00771	39.80356
-119.00771	39.80357
-119.00772	39.80358
-119.00772	39.80359
-119.00772	39.80360
-119.00773	39.80360
-119.00773	39.80361
-119.00773	39.80362
-119.00774	39.80363
-119.00774	39.80364
-119.00774	39.80365
-119.00774	39.80366
-119.00775	39.80367
-119.00775	39.80367
-119.00775	39.80368
-119.00775	39.80369
-119.00774	39.80369
-119.00773	39.80369
-119.00771	39.80369
-119.00770	39.80369
-119.00769	39.80369
-119.00768	39.80369
-119.00767	39.80369
-119.00766	39.80369
-119.00764	39.80369
-119.00763	39.80369
-119.00762	39.80369
-119.00761	39.80369
-119.00760	39.80369
-119.00758	39.80369
-119.00757	39.80369
-119.00756	39.80369
-119.00755	39.80370
-119.00754	39.80370
-119.00753	39.80370
-119.00751	39.80370
-119.00750	39.80370
-119.00749	39.80370
-119.00748	39.80370
-119.00747	39.80370
-119.00745	39.80370
-119.00744	39.80370
-119.00743	39.80370
-119.00742	39.80370
-119.00741	39.80370
-119.00740	39.80370
-119.00738	39.80370
-119.00737	39.80370
-119.00736	39.80370
-119.00735	39.80370
-119.00734	39.80370
-119.00732	39.80370
-119.00731	39.80370
-119.00730	39.80370
-119.00729	39.80371
-119.00728	39.80371
-119.00727	39.80371
-119.00725	39.80371
-119.00724	39.80371
-119.00723	39.80371
-119.00722	39.80371
-119.00721	39.80371
-119.00720	39.80371
-119.00718	39.80371
-119.00717	39.80371
-119.00716	39.80371
-119.00715	39.80371
-119.00714	39.80371
-119.00712	39.80371
-119.00711	39.80371
-119.00710	39.80371
-119.00709	39.80371
-119.00708	39.80371
-119.00707	39.80371
-119.00705	39.80371
-119.00704	39.80371
-119.00703	39.80371
-119.00702	39.80372
-119.00701	39.80372
-119.00699	39.80372
-119.00698	39.80372
-119.00697	39.80372
-119.00696	39.80372
-119.00695	39.80372
-119.00694	39.80372
-119.00692	39.80372
-119.00691	39.80372
-119.00690	39.80372
-119.00689	39.80372
-119.00688	39.80372
-119.00687	39.80372
-119.00685	39.80372
-119.00684	39.80372
-119.00683	39.80372
-119.00682	39.80372
-119.00681	39.80372
-119.00679	39.80372
